net number,signal type,block number,,signal name,pin
1,4,421,,"x17_y11_lslice2_ce"
1,4,425,,"x17_y12_lslice2_sr"
1,4,429,,"x17_y14_lslice3_sr"
1,4,429,,"x17_y14_lslice3_ce"
1,4,433,,"x17_y15_lslice2_sr"
1,4,433,,"x17_y15_lslice2_ce"
1,4,435,,"x17_y16_lslice3_sr"
1,4,436,,"x17_y17_mslice0_sr"
1,4,437,,"x17_y17_lslice2_sr"
1,4,436,,"x17_y17_mslice0_ce"
1,4,437,,"x17_y17_lslice2_ce"
1,4,442,,"x17_y18_mslice1_sr"
1,4,441,,"x17_y18_lslice2_sr"
1,4,442,,"x17_y18_mslice1_ce"
1,4,460,,"x17_y30_mslice1_sr"
1,4,461,,"x17_y32_mslice1_sr"
1,4,467,,"x18_y6_mslice1_sr"
1,4,467,,"x18_y6_mslice1_ce"
1,4,468,,"x18_y7_mslice0_sr"
1,4,468,,"x18_y7_mslice0_ce"
1,4,469,,"x18_y8_lslice2_sr"
1,4,469,,"x18_y8_lslice2_ce"
1,4,473,,"x18_y9_mslice1_sr"
1,4,471,,"x18_y9_mslice0_sr"
1,4,473,,"x18_y9_mslice1_ce"
1,4,471,,"x18_y9_mslice0_ce"
1,4,472,,"x18_y9_lslice2_ce"
1,4,474,,"x18_y10_mslice0_sr"
1,4,477,,"x18_y11_mslice1_sr"
1,4,476,,"x18_y11_lslice3_sr"
1,4,475,,"x18_y11_lslice2_sr"
1,4,478,,"x18_y12_mslice0_sr"
1,4,479,,"x18_y12_lslice2_sr"
1,4,485,,"x18_y15_mslice1_sr"
1,4,484,,"x18_y15_lslice2_sr"
1,4,485,,"x18_y15_mslice1_ce"
1,4,484,,"x18_y15_lslice2_ce"
1,4,487,,"x18_y16_mslice0_sr"
1,4,492,,"x18_y18_lslice2_sr"
1,4,492,,"x18_y18_lslice2_ce"
1,4,496,,"x18_y20_lslice2_sr"
1,4,496,,"x18_y20_lslice2_ce"
1,4,510,,"x18_y30_mslice1_sr"
1,4,511,,"x18_y32_lslice2_sr"
1,4,462,,"x18_y37_pad2_ts",P125,"o_relay2_2"
1,4,512,,"x19_y6_mslice1_sr"
1,4,512,,"x19_y6_mslice1_ce"
1,4,515,,"x19_y8_lslice3_sr"
1,4,519,,"x19_y9_mslice1_sr"
1,4,518,,"x19_y9_lslice3_sr"
1,4,516,,"x19_y9_mslice0_sr"
1,4,517,,"x19_y9_lslice2_sr"
1,4,519,,"x19_y9_mslice1_ce"
1,4,518,,"x19_y9_lslice3_ce"
1,4,516,,"x19_y9_mslice0_ce"
1,4,517,,"x19_y9_lslice2_ce"
1,4,521,,"x19_y10_mslice1_sr"
1,4,520,,"x19_y10_lslice2_sr"
1,4,521,,"x19_y10_mslice1_ce"
1,4,522,,"x19_y11_lslice3_sr"
1,4,522,,"x19_y11_lslice3_ce"
1,4,525,,"x19_y12_mslice1_b_1"
1,4,525,,"x19_y12_mslice1_b_0"
1,4,523,,"x19_y12_mslice0_a_0"
1,4,525,,"x19_y12_mslice1_ce"
1,4,523,,"x19_y12_mslice0_ce"
1,4,524,,"x19_y12_lslice2_ce"
1,4,527,,"x19_y13_mslice0_b_1"
1,4,529,,"x19_y13_mslice1_b_1"
1,4,527,,"x19_y13_mslice0_b_0"
1,4,529,,"x19_y13_mslice1_b_0"
1,4,528,,"x19_y13_lslice2_sr"
1,4,529,,"x19_y13_mslice1_ce"
1,4,527,,"x19_y13_mslice0_ce"
1,4,528,,"x19_y13_lslice2_ce"
1,4,530,,"x19_y14_mslice0_b_0"
1,4,531,,"x19_y14_lslice3_sr"
1,4,531,,"x19_y14_lslice3_ce"
1,4,530,,"x19_y14_mslice0_ce"
1,4,534,,"x19_y15_lslice3_sr"
1,4,541,,"x19_y18_mslice1_sr"
1,4,543,,"x19_y19_mslice1_sr"
1,4,542,,"x19_y19_lslice2_sr"
1,4,543,,"x19_y19_mslice1_ce"
1,4,542,,"x19_y19_lslice2_ce"
1,4,546,,"x19_y21_mslice0_ce"
1,4,554,,"x19_y24_lslice3_sr"
1,4,553,,"x19_y24_lslice2_sr"
1,4,558,,"x19_y25_mslice1_sr"
1,4,557,,"x19_y25_lslice2_sr"
1,4,561,,"x20_y7_mslice1_sr"
1,4,561,,"x20_y7_mslice1_ce"
1,4,565,,"x20_y9_mslice1_sr"
1,4,563,,"x20_y9_lslice2_sr"
1,4,565,,"x20_y9_mslice1_ce"
1,4,568,,"x20_y10_mslice1_sr"
1,4,567,,"x20_y10_lslice3_sr"
1,4,566,,"x20_y10_mslice0_sr"
1,4,567,,"x20_y10_lslice3_ce"
1,4,569,,"x20_y11_mslice0_sr"
1,4,569,,"x20_y11_mslice0_ce"
